,angle_id,angle_val,frame_name,travelled_dist
274,"[123, 123, 123, 123, 124, 124, 124, 124, 125, 125]","[0.10231509045324366, 0.1107710173327614, 0.10995574295520782, 0.11260119203454315, 0.12391837686300278, 0.11783228874958175, 0.116937056183815, 0.12647183767416426, 0.13613568246364596, 0.13098796512531535]",center/1479424229583006750.jpg,"[0.0, 2.1677374968744787, 4.335475163877689, 6.626201783332775, 9.011621465210755, 11.179359689896113, 13.34709808371901, 15.418749516751946, 17.67126908626144, 19.839008038484955]"
275,"[123, 123, 123, 124, 124, 124, 124, 125, 125, 124]","[0.10827592773165548, 0.10995574295520782, 0.10996762045924063, 0.11698164260826628, 0.1239095018632624, 0.116937056183815, 0.12040669112323392, 0.13610443697593447, 0.13613568246364596, 0.12746227961676465]",center/1479424229633039403.jpg,"[0.0, 2.16773758301771, 4.335475336699057, 6.84983783574801, 9.017575974340257, 11.18531428118724, 13.353052761838033, 15.58052031077587, 17.748259177847494, 19.91599821223341]"
276,"[123, 123, 123, 124, 124, 124, 124, 125, 125, 124]","[0.1107710173327614, 0.10995574295520782, 0.11260119203454315, 0.12391837686300278, 0.11783228874958175, 0.116937056183815, 0.12647183767416426, 0.13613568246364596, 0.13098796512531535, 0.11873653751673885]",center/1479424229683023537.jpg,"[0.0, 2.1677376670032107, 4.458464286458296, 6.843883968336277, 9.011622193021635, 11.179360586844531, 13.251012019877468, 15.503531589386963, 17.67127054161048, 19.839009664270716]"
277,"[123, 123, 124, 124, 124, 124, 125, 125, 124, 123]","[0.10995574295520782, 0.10996762045924063, 0.11698164260826628, 0.1239095018632624, 0.116937056183815, 0.12040669112323392, 0.13610443697593447, 0.13613568246364596, 0.12746227961676465, 0.11183966929083494]",center/1479424229733046902.jpg,"[0.0, 2.1677377536813465, 4.682100252730299, 6.849838391322546, 9.01757669816953, 11.185315178820321, 13.41278272775816, 15.580521594829785, 17.7482606292157, 20.262624236153336]"
278,"[123, 123, 124, 124, 124, 124, 125, 125, 124, 123]","[0.10995574295520782, 0.11260119203454315, 0.12391837686300278, 0.11783228874958175, 0.116937056183815, 0.12647183767416426, 0.13613568246364596, 0.13098796512531535, 0.11873653751673885, 0.10229682980613083]",center/1479424229783094461.jpg,"[0.0, 2.2907266194550853, 4.676146301333065, 6.843884526018424, 9.01162291984132, 11.083274352874257, 13.33579392238375, 15.503532874607266, 17.671271997267503, 20.1856356776448]"
279,"[123, 124, 124, 124, 124, 125, 125, 124, 123, 122]","[0.10996762045924063, 0.11698164260826628, 0.1239095018632624, 0.116937056183815, 0.12040669112323392, 0.13610443697593447, 0.13613568246364596, 0.12746227961676465, 0.11183966929083494, 0.08749698049867205]",center/1479424229833023571.jpg,"[0.0, 2.514362499048953, 4.6821006376411995, 6.849838944488184, 9.017577425138976, 11.245044974076814, 13.412783841148439, 15.580522875534356, 18.094886482471992, 20.26262590448281]"
280,"[123, 124, 124, 124, 124, 125, 125, 124, 123, 122]","[0.11260119203454315, 0.12391837686300278, 0.11783228874958175, 0.116937056183815, 0.12647183767416426, 0.13613568246364596, 0.13098796512531535, 0.11873653751673885, 0.10229682980613083, 0.08552113175392151]",center/1479424229883088287.jpg,"[0.0, 2.38541968187798, 4.553157906563339, 6.720896300386235, 8.792547733419172, 11.045067302928665, 13.21280625515218, 15.380545377812417, 17.894909058189715, 20.062648566079798]"
281,"[124, 124, 124, 124, 125, 125, 124, 123, 122, 122]","[0.11698164260826628, 0.1239095018632624, 0.116937056183815, 0.12040669112323392, 0.13610443697593447, 0.13613568246364596, 0.12746227961676465, 0.11183966929083494, 0.08749698049867205, 0.09231540162579097]",center/1479424229933103180.jpg,"[0.0, 2.1677381385922465, 4.33547644543923, 6.503214926090022, 8.73068247502786, 10.898421342099486, 13.066160376485403, 15.580523983423038, 17.74826340543386, 19.686642039594727]"
282,"[124, 124, 124, 124, 125, 125, 124, 123, 122, 123]","[0.12391837686300278, 0.11783228874958175, 0.116937056183815, 0.12647183767416426, 0.13613568246364596, 0.13098796512531535, 0.11873653751673885, 0.10229682980613083, 0.08552113175392151, 0.10705415669479254]",center/1479424229983107617.jpg,"[0.0, 2.1677382246853583, 4.335476618508254, 6.407128051541191, 8.659647621050684, 10.8273865732742, 12.995125695934437, 15.509489376311734, 17.677228884201817, 19.504434891606213]"
283,"[124, 124, 124, 125, 125, 124, 123, 122, 122, 124]","[0.1239095018632624, 0.116937056183815, 0.12040669112323392, 0.13610443697593447, 0.13613568246364596, 0.12746227961676465, 0.11183966929083494, 0.08749698049867205, 0.09231540162579097, 0.11857892342772765]",center/1479424230033084787.jpg,"[0.0, 2.1677383068469838, 4.335476787497775, 6.5629443364356135, 8.730683203507239, 10.898422237893156, 13.412785844830792, 15.580525266841612, 17.518903901002478, 19.903916708536897]"
284,"[124, 124, 124, 125, 125, 124, 123, 122, 123, 124]","[0.11783228874958175, 0.116937056183815, 0.12647183767416426, 0.13613568246364596, 0.13098796512531535, 0.11873653751673885, 0.10229682980613083, 0.08552113175392151, 0.10705415669479254, 0.12217304855585097]",center/1479424230083129435.jpg,"[0.0, 2.1677383938228965, 4.239389826855833, 6.491909396365327, 8.659648348588844, 10.82738747124908, 13.341751151626376, 15.509490659516457, 17.33669666692085, 19.8510608273291]"
285,"[124, 124, 125, 125, 124, 123, 122, 122, 124, 124]","[0.116937056183815, 0.12040669112323392, 0.13610443697593447, 0.13613568246364596, 0.12746227961676465, 0.11183966929083494, 0.08749698049867205, 0.09231540162579097, 0.11857892342772765, 0.12217304855585097]",center/1479424230133116209.jpg,"[0.0, 2.1677384806507916, 4.39520602958863, 6.562944896660255, 8.730683931046173, 11.245047537983808, 13.412786959994628, 15.351165594155495, 17.736178401689912, 19.903918381224322]"
286,"[124, 124, 125, 125, 124, 123, 122, 123, 124, 124]","[0.116937056183815, 0.12647183767416426, 0.13613568246364596, 0.13098796512531535, 0.11873653751673885, 0.10229682980613083, 0.08552113175392151, 0.10705415669479254, 0.12217304855585097, 0.1179308522026113]",center/1479424230183111637.jpg,"[0.0, 2.0716514330329368, 4.324171002542431, 6.491909954765948, 8.659649077426185, 11.174012757803482, 13.341752265693563, 15.168958273097958, 17.683322433506206, 19.851062497888915]"
287,"[124, 125, 125, 124, 123, 122, 122, 124, 124, 123]","[0.12040669112323392, 0.13610443697593447, 0.13613568246364596, 0.12746227961676465, 0.11183966929083494, 0.08749698049867205, 0.09231540162579097, 0.11857892342772765, 0.12217304855585097, 0.1119521188049898]",center/1479424230233076839.jpg,"[0.0, 2.2274675489378386, 4.395206416009463, 6.562945450395381, 9.077309057333016, 11.245048479343836, 13.183427113504703, 15.56843992103912, 17.736179900573532, 19.903920050496037]"
288,"[124, 125, 125, 124, 123, 122, 123, 124, 124, 123]","[0.12647183767416426, 0.13613568246364596, 0.13098796512531535, 0.11873653751673885, 0.10229682980613083, 0.08552113175392151, 0.10705415669479254, 0.12217304855585097, 0.1179308522026113, 0.10748285462853084]",center/1479424230283138005.jpg,"[0.0, 2.252519569509494, 4.420258521733011, 6.587997644393248, 9.102361324770545, 11.270100832660626, 13.097306840065022, 15.61167100047327, 17.779411064855978, 19.947151300724837]"
289,"[125, 125, 124, 123, 122, 122, 124, 124, 123, 123]","[0.13610443697593447, 0.13613568246364596, 0.12746227961676465, 0.11183966929083494, 0.08749698049867205, 0.09231540162579097, 0.11857892342772765, 0.12217304855585097, 0.1119521188049898, 0.10486545655620656]",center/1479424230333113446.jpg,"[0.0, 2.1677388670716247, 4.335477901457542, 6.849841508395178, 9.017580930405998, 10.955959564566864, 13.340972372101282, 15.508712351635692, 17.676452501558195, 19.664213350706984]"
290,"[125, 125, 124, 123, 122, 123, 124, 124, 123, 123]","[0.13613568246364596, 0.13098796512531535, 0.11873653751673885, 0.10229682980613083, 0.08552113175392151, 0.10705415669479254, 0.12217304855585097, 0.1179308522026113, 0.10748285462853084, 0.10399814597704564]",center/1479424230383233980.jpg,"[0.0, 2.167738952223517, 4.3354780748837545, 6.849841755261051, 9.017581263151133, 10.844787270555528, 13.359151430963777, 15.526891495346485, 17.694631731215345, 19.922099705613974]"
291,"[125, 124, 123, 122, 122, 124, 124, 123, 123, 123]","[0.13613568246364596, 0.12746227961676465, 0.11183966929083494, 0.08749698049867205, 0.09231540162579097, 0.11857892342772765, 0.12217304855585097, 0.1119521188049898, 0.10486545655620656, 0.10122909396886826]",center/1479424230433151007.jpg,"[0.0, 2.1677390343859173, 4.682102641323553, 6.849842063334373, 8.78822069749524, 11.173233505029657, 13.340973484564067, 15.508713634486572, 17.49647448363536, 19.86769117406313]"
292,"[125, 124, 123, 122, 123, 124, 124, 123, 123, 123]","[0.13098796512531535, 0.11873653751673885, 0.10229682980613083, 0.08552113175392151, 0.10705415669479254, 0.12217304855585097, 0.1179308522026113, 0.10748285462853084, 0.10399814597704564, 0.10122909396886826]",center/1479424230483215241.jpg,"[0.0, 2.167739122660237, 4.682102803037534, 6.849842310927615, 8.67704831833201, 11.19141247874026, 13.359152543122967, 15.526892778991826, 17.754360753390454, 19.92210137625816]"
293,"[124, 123, 122, 122, 124, 124, 123, 123, 123, 123]","[0.12746227961676465, 0.11183966929083494, 0.08749698049867205, 0.09231540162579097, 0.11857892342772765, 0.12217304855585097, 0.1119521188049898, 0.10486545655620656, 0.10122909396886826, 0.1010488405747691]",center/1479424230533172680.jpg,"[0.0, 2.514363606937635, 4.682103028948456, 6.620481663109322, 9.00549447064374, 11.17323445017815, 13.340974600100655, 15.328735449249443, 17.69995213967721, 19.867692848878352]"
294,"[124, 123, 122, 123, 124, 124, 123, 123, 123, 123]","[0.11873653751673885, 0.10229682980613083, 0.08552113175392151, 0.10705415669479254, 0.12217304855585097, 0.1179308522026113, 0.10748285462853084, 0.10399814597704564, 0.10122909396886826, 0.09948376566171646]",center/1479424230583557475.jpg,"[0.0, 2.514363680377296, 4.682103188267378, 6.509309195671774, 9.023673356080023, 11.19141342046273, 13.35915365633159, 15.586621630730217, 17.75436225359792, 19.92210304575722]"
295,"[123, 122, 122, 124, 124, 123, 123, 123, 123, 123]","[0.11183966929083494, 0.08749698049867205, 0.09231540162579097, 0.11857892342772765, 0.12217304855585097, 0.1119521188049898, 0.10486545655620656, 0.10122909396886826, 0.1010488405747691, 0.0961763999256838]",center/1479424230633168305.jpg,"[0.0, 2.16773942201082, 4.106118056171686, 6.491130863706104, 8.658870843240514, 10.826610993163019, 12.814371842311807, 15.185588532739576, 17.353329241940717, 19.683081566082148]"
296,"[123, 122, 123, 124, 124, 123, 123, 123, 123, 122]","[0.10229682980613083, 0.08552113175392151, 0.10705415669479254, 0.12217304855585097, 0.1179308522026113, 0.10748285462853084, 0.10399814597704564, 0.10122909396886826, 0.09948376566171646, 0.08833286123287183]",center/1479424230683319856.jpg,"[0.0, 2.1677395078900816, 3.994945515294477, 6.509309675702726, 8.677049740085433, 10.844789975954292, 13.07225795035292, 15.239998573220625, 17.40773936537992, 19.63520747663135]"
297,"[122, 122, 124, 124, 123, 123, 123, 123, 123, 122]","[0.08749698049867205, 0.09231540162579097, 0.11857892342772765, 0.12217304855585097, 0.1119521188049898, 0.10486545655620656, 0.10122909396886826, 0.1010488405747691, 0.0961763999256838, 0.0822305513697275]",center/1479424230733264988.jpg,"[0.0, 1.938378634160866, 4.323391441695284, 6.491131421229694, 8.658871571152197, 10.646632420300985, 13.017849110728754, 15.185589819929895, 17.515342144071326, 19.518206291757995]"
298,"[122, 123, 124, 124, 123, 123, 123, 123, 122, 122]","[0.08552113175392151, 0.10705415669479254, 0.12217304855585097, 0.1179308522026113, 0.10748285462853084, 0.10399814597704564, 0.10122909396886826, 0.09948376566171646, 0.08833286123287183, 0.07982308622976181]",center/1479424230783204165.jpg,"[0.0, 1.8272060074043952, 4.341570167812644, 6.509310232195352, 8.67705046806421, 10.90451844246284, 13.072259065330545, 15.239999857489842, 17.467467968741275, 19.6352091450093]"
299,"[122, 124, 124, 123, 123, 123, 123, 123, 122, 122]","[0.09231540162579097, 0.11857892342772765, 0.12217304855585097, 0.1119521188049898, 0.10486545655620656, 0.10122909396886826, 0.1010488405747691, 0.0961763999256838, 0.0822305513697275, 0.07853981852531433]",center/1479424230833248643.jpg,"[0.0, 2.3850128075344177, 4.552752787068828, 6.720492936991332, 8.70825378614012, 11.079470476567888, 13.247211185769029, 15.57696350991046, 17.57982765759713, 19.747568921489048]"
300,"[123, 124, 124, 123, 123, 123, 123, 122, 122, 121]","[0.10705415669479254, 0.12217304855585097, 0.1179308522026113, 0.10748285462853084, 0.10399814597704564, 0.10122909396886826, 0.09948376566171646, 0.08833286123287183, 0.07982308622976181, 0.07722237851021158]",center/1479424230883291817.jpg,"[0.0, 2.5143641604082485, 4.682104224790956, 6.849844460659815, 9.077312435058444, 11.24505305792615, 13.412793850085446, 15.640261961336877, 17.808003137604903, 19.975744487675076]"
301,"[124, 124, 123, 123, 123, 123, 123, 122, 122, 121]","[0.11857892342772765, 0.12217304855585097, 0.1119521188049898, 0.10486545655620656, 0.10122909396886826, 0.1010488405747691, 0.0961763999256838, 0.0822305513697275, 0.07853981852531433, 0.07003574224053795]",center/1479424230933274654.jpg,"[0.0, 2.16773997953441, 4.335480129456914, 6.323240978605702, 8.69445766903347, 10.862198378234611, 13.191950702376044, 15.194814850062711, 17.362556113954632, 19.590024339048647]"
302,"[124, 124, 123, 123, 123, 123, 122, 122, 121, 121]","[0.12217304855585097, 0.1179308522026113, 0.10748285462853084, 0.10399814597704564, 0.10122909396886826, 0.09948376566171646, 0.08833286123287183, 0.07982308622976181, 0.07722237851021158, 0.06393211337835021]",center/1479424230983328738.jpg,"[0.0, 2.167740064382708, 4.335480300251566, 6.562948274650195, 8.7306888975179, 10.898429689677197, 13.125897800928628, 15.293638977196654, 17.461380327266827, 19.688848573483387]"
303,"[124, 123, 123, 123, 123, 123, 122, 122, 121, 121]","[0.12217304855585097, 0.1119521188049898, 0.10486545655620656, 0.10122909396886826, 0.1010488405747691, 0.0961763999256838, 0.0822305513697275, 0.07853981852531433, 0.07003574224053795, 0.06283185631036757]",center/1479424231033260934.jpg,"[0.0, 2.167740149922504, 4.1555009990712914, 6.52671768949906, 8.6944583987002, 11.024210722841634, 13.0270748705283, 15.19481613442022, 17.422284359514236, 19.59002600934213]"
304,"[124, 123, 123, 123, 123, 122, 122, 121, 121, 121]","[0.1179308522026113, 0.10748285462853084, 0.10399814597704564, 0.10122909396886826, 0.09948376566171646, 0.08833286123287183, 0.07982308622976181, 0.07722237851021158, 0.06393211337835021, 0.06283185631036757]",center/1479424231083328032.jpg,"[0.0, 2.167740235868859, 4.395208210267487, 6.562948833135192, 8.730689625294488, 10.95815773654592, 13.125898912813945, 15.293640262884118, 17.521108509100678, 19.688850242910654]"
305,"[123, 123, 123, 123, 123, 122, 122, 121, 121, 121]","[0.1119521188049898, 0.10486545655620656, 0.10122909396886826, 0.1010488405747691, 0.0961763999256838, 0.0822305513697275, 0.07853981852531433, 0.07003574224053795, 0.06283185631036757, 0.06283185631036757]",center/1479424231133393057.jpg,"[0.0, 1.987760849148788, 4.358977539576557, 6.526718248777698, 8.856470572919129, 10.859334720605796, 13.027075984497715, 15.254544209591732, 17.422285859419624, 19.590027679416078]"
306,"[123, 123, 123, 123, 122, 122, 121, 121, 121, 121]","[0.10748285462853084, 0.10399814597704564, 0.10122909396886826, 0.09948376566171646, 0.08833286123287183, 0.07982308622976181, 0.07722237851021158, 0.06393211337835021, 0.06283185631036757, 0.06216536280495115]",center/1479424231183272512.jpg,"[0.0, 2.2274679743986283, 4.3952085972663335, 6.56294938942563, 8.790417500677062, 10.958158676945088, 13.12590002701526, 15.35336827323182, 17.5211100070418, 19.34831667504747]"
307,"[123, 123, 123, 123, 122, 122, 121, 121, 121, 121]","[0.10486545655620656, 0.10122909396886826, 0.1010488405747691, 0.0961763999256838, 0.0822305513697275, 0.07853981852531433, 0.07003574224053795, 0.06283185631036757, 0.06283185631036757, 0.06257297941685379]",center/1479424231233317534.jpg,"[0.0, 2.3712166904277687, 4.538957399628909, 6.868709723770341, 8.87157387145701, 11.039315135348929, 13.266783360442945, 15.434525010270836, 17.60226683026729, 19.829735191121124]"
308,"[123, 123, 123, 122, 122, 121, 121, 121, 121, 121]","[0.10399814597704564, 0.10122909396886826, 0.09948376566171646, 0.08833286123287183, 0.07982308622976181, 0.07722237851021158, 0.06393211337835021, 0.06283185631036757, 0.06216536280495115, 0.06866966701777223]",center/1479424231283342122.jpg,"[0.0, 2.167740622867705, 4.335481415027002, 6.562949526278433, 8.730690702546458, 10.89843205261663, 13.12590029883319, 15.293642032643167, 17.12084870064884, 19.63521477960033]"
309,"[123, 123, 123, 122, 122, 121, 121, 121, 121, 121]","[0.10122909396886826, 0.1010488405747691, 0.0961763999256838, 0.0822305513697275, 0.07853981852531433, 0.07003574224053795, 0.06283185631036757, 0.06283185631036757, 0.06257297941685379, 0.0762181840876986]",center/1479424231335858983.jpg,"[0.0, 2.1677407092011403, 4.497493033342572, 6.500357181029239, 8.668098444921158, 10.895566670015175, 13.063308319843067, 15.231050139839521, 17.45851850069336, 19.62626070683466]"
310,"[123, 123, 122, 122, 121, 121, 121, 121, 121, 122]","[0.10122909396886826, 0.09948376566171646, 0.08833286123287183, 0.07982308622976181, 0.07722237851021158, 0.06393211337835021, 0.06283185631036757, 0.06216536280495115, 0.06866966701777223, 0.08669273760874914]",center/1479424231383357762.jpg,"[0.0, 2.1677407921592966, 4.395208903410728, 6.562950079678753, 8.730691429748926, 10.958159675965486, 13.125901409775462, 14.953108077781133, 17.467474156732624, 19.294680938304708]"
311,"[123, 123, 122, 122, 121, 121, 121, 121, 121, 123]","[0.1010488405747691, 0.0961763999256838, 0.0822305513697275, 0.07853981852531433, 0.07003574224053795, 0.06283185631036757, 0.06283185631036757, 0.06257297941685379, 0.0762181840876986, 0.09715539075534782]",center/1479424231433306742.jpg,"[0.0, 2.329752324141432, 4.3326164718281, 6.500357735720019, 8.727825960814036, 10.895567610641926, 13.06330943063838, 15.290777791492216, 17.45851999763352, 19.285726805811695]"
312,"[123, 122, 122, 121, 121, 121, 121, 121, 122, 123]","[0.09948376566171646, 0.08833286123287183, 0.07982308622976181, 0.07722237851021158, 0.06393211337835021, 0.06283185631036757, 0.06216536280495115, 0.06866966701777223, 0.08669273760874914, 0.10237402575665984]",center/1479424231483457383.jpg,"[0.0, 2.227468111251431, 4.395209287519457, 6.56295063758963, 8.79041888380619, 10.958160617616166, 12.785367285621836, 15.299733364573328, 17.12694014614541, 19.294682608375272]"
313,"[123, 122, 122, 121, 121, 121, 121, 121, 123, 123]","[0.0961763999256838, 0.0822305513697275, 0.07853981852531433, 0.07003574224053795, 0.06283185631036757, 0.06283185631036757, 0.06257297941685379, 0.0762181840876986, 0.09715539075534782, 0.10471975803375244]",center/1479424231533430005.jpg,"[0.0, 2.0028641476866675, 4.170605411578587, 6.398073636672603, 8.565815286500495, 10.73355710649695, 12.961025467350785, 15.128767673492089, 16.955974481670264, 19.47034096518651]"
314,"[122, 122, 121, 121, 121, 121, 121, 122, 123, 123]","[0.08833286123287183, 0.07982308622976181, 0.07722237851021158, 0.06393211337835021, 0.06283185631036757, 0.06216536280495115, 0.06866966701777223, 0.08669273760874914, 0.10237402575665984, 0.10471975803375244]",center/1479424231583407190.jpg,"[0.0, 2.1677411762680254, 4.335482526338199, 6.562950772554759, 8.730692506364736, 10.557899174370407, 13.072265253321898, 14.899472034893982, 17.067214497123842, 19.294683014544226]"
315,"[122, 122, 121, 121, 121, 121, 121, 123, 123, 123]","[0.0822305513697275, 0.07853981852531433, 0.07003574224053795, 0.06283185631036757, 0.06283185631036757, 0.06257297941685379, 0.0762181840876986, 0.09715539075534782, 0.10471975803375244, 0.10471975803375244]",center/1479424231633376954.jpg,"[0.0, 2.16774126389192, 4.395209488985936, 6.562951138813827, 8.730692958810282, 10.958161319664118, 13.12590352580542, 14.953110333983595, 17.46747681749984, 19.294683740137373]"
316,"[122, 121, 121, 121, 121, 121, 122, 123, 123, 123]","[0.07982308622976181, 0.07722237851021158, 0.06393211337835021, 0.06283185631036757, 0.06216536280495115, 0.06866966701777223, 0.08669273760874914, 0.10237402575665984, 0.10471975803375244, 0.10526940706630304]",center/1479424231683417956.jpg,"[0.0, 2.167741350070173, 4.395209596286733, 6.56295133009671, 8.390157998102381, 10.904524077053873, 12.731730858625957, 14.899473320855817, 17.126941838276203, 19.2946846859498]"
317,"[122, 121, 121, 121, 121, 121, 123, 123, 123, 123]","[0.07853981852531433, 0.07003574224053795, 0.06283185631036757, 0.06283185631036757, 0.06257297941685379, 0.0762181840876986, 0.09715539075534782, 0.10471975803375244, 0.10471975803375244, 0.10646508634090424]",center/1479424231733385363.jpg,"[0.0, 2.227468225094016, 4.395209874921907, 6.562951694918362, 8.790420055772199, 10.9581622619135, 12.785369070091676, 15.29973555360792, 17.126942476245453, 19.294685408191654]"
318,"[121, 121, 121, 121, 121, 122, 123, 123, 123, 123]","[0.07722237851021158, 0.06393211337835021, 0.06283185631036757, 0.06216536280495115, 0.06866966701777223, 0.08669273760874914, 0.10237402575665984, 0.10471975803375244, 0.10526940706630304, 0.10821041464805604]",center/1479424231783448420.jpg,"[0.0, 2.2274682462165605, 4.395209980026538, 6.222416648032209, 8.7367827269837, 10.563989508555784, 12.731731970785644, 14.95920048820603, 17.126943335879627, 19.130785443939523]"
319,"[121, 121, 121, 121, 121, 123, 123, 123, 123, 123]","[0.07003574224053795, 0.06283185631036757, 0.06283185631036757, 0.06257297941685379, 0.0762181840876986, 0.09715539075534782, 0.10471975803375244, 0.10471975803375244, 0.10646508634090424, 0.10961657399029788]",center/1479424231833454442.jpg,"[0.0, 2.1677416498278914, 4.3354834698243465, 6.562951830678182, 8.730694036819486, 10.557900844997661, 13.072267328513906, 14.899474251151439, 17.06721718309764, 19.294685814633937]"
320,"[121, 121, 121, 121, 122, 123, 123, 123, 123, 123]","[0.06393211337835021, 0.06283185631036757, 0.06216536280495115, 0.06866966701777223, 0.08669273760874914, 0.10237402575665984, 0.10471975803375244, 0.10526940706630304, 0.10821041464805604, 0.10821041464805604]",center/1479424231883477111.jpg,"[0.0, 2.1677417338099767, 3.9949484018156483, 6.50931448076714, 8.336521262339224, 10.504263724569084, 12.73173224198947, 14.899475089663069, 16.903317197722963, 19.260496903903146]"
321,"[121, 121, 121, 121, 123, 123, 123, 123, 123, 123]","[0.06283185631036757, 0.06283185631036757, 0.06257297941685379, 0.0762181840876986, 0.09715539075534782, 0.10471975803375244, 0.10471975803375244, 0.10646508634090424, 0.10961657399029788, 0.10821041464805604]",center/1479424231933589491.jpg,"[0.0, 2.167741819996455, 4.395210180850291, 6.562952386991594, 8.390159195169769, 10.904525678686014, 12.731732601323547, 14.899475533269747, 17.126944164806044, 19.29468748414811]"
322,"[121, 121, 121, 122, 123, 123, 123, 123, 123, 123]","[0.06283185631036757, 0.06216536280495115, 0.06866966701777223, 0.08669273760874914, 0.10237402575665984, 0.10471975803375244, 0.10526940706630304, 0.10821041464805604, 0.10821041464805604, 0.10872673360442367]",center/1479424231983459408.jpg,"[0.0, 1.8272066680056713, 4.341572746957162, 6.168779528529246, 8.336521990759106, 10.563990508179492, 12.731733355853091, 14.735575463912985, 17.092755170093167, 18.919962282370378]"
323,"[121, 121, 121, 123, 123, 123, 123, 123, 123, 123]","[0.06283185631036757, 0.06257297941685379, 0.0762181840876986, 0.09715539075534782, 0.10471975803375244, 0.10471975803375244, 0.10646508634090424, 0.10961657399029788, 0.10821041464805604, 0.11170107126235962]",center/1479424232033483954.jpg,"[0.0, 2.2274683608538357, 4.3952105669951385, 6.222417375173313, 8.736783858689558, 10.56399078132709, 12.731733713273293, 14.95920234480959, 17.126945664151656, 18.954152801925083]"
324,"[121, 121, 122, 123, 123, 123, 123, 123, 123, 123]","[0.06216536280495115, 0.06866966701777223, 0.08669273760874914, 0.10237402575665984, 0.10471975803375244, 0.10526940706630304, 0.10821041464805604, 0.10821041464805604, 0.10872673360442367, 0.11120259114575626]",center/1479424232084179632.jpg,"[0.0, 2.514366078951491, 4.341572860523574, 6.509315322753434, 8.73678384017382, 10.904526687847419, 12.908368795907313, 15.265548502087494, 17.092755614364705, 19.607122986264603]"
325,"[121, 121, 123, 123, 123, 123, 123, 123, 123, 123]","[0.06257297941685379, 0.0762181840876986, 0.09715539075534782, 0.10471975803375244, 0.10471975803375244, 0.10646508634090424, 0.10961657399029788, 0.10821041464805604, 0.11170107126235962, 0.10995574295520782]",center/1479424232133551638.jpg,"[0.0, 2.1677422061413028, 3.9949490143194772, 6.509315497835722, 8.336522420473255, 10.504265352419456, 12.731733983955753, 14.899477303297816, 16.726684441071246, 19.241051885938838]"
326,"[121, 122, 123, 123, 123, 123, 123, 123, 123, 123]","[0.06866966701777223, 0.08669273760874914, 0.10237402575665984, 0.10471975803375244, 0.10526940706630304, 0.10821041464805604, 0.10821041464805604, 0.10872673360442367, 0.11120259114575626, 0.10550687606844937]",center/1479424232183525436.jpg,"[0.0, 1.8272067815720834, 3.994949243801943, 6.222417761222328, 8.390160608895927, 10.394002716955821, 12.751182423136004, 14.578389535413216, 17.092756907313113, 18.91996413365229]"
327,"[121, 123, 123, 123, 123, 123, 123, 123, 123, 123]","[0.0762181840876986, 0.09715539075534782, 0.10471975803375244, 0.10471975803375244, 0.10646508634090424, 0.10961657399029788, 0.10821041464805604, 0.11170107126235962, 0.10995574295520782, 0.09987441531436138]",center/1479424232233516925.jpg,"[0.0, 1.8272068081781745, 4.34157329169442, 6.168780214331953, 8.336523146278154, 10.56399177781445, 12.731735097156514, 14.558942234929944, 17.073309679797536, 18.900516932391252]"
328,"[122, 123, 123, 123, 123, 123, 123, 123, 123, 123]","[0.08669273760874914, 0.10237402575665984, 0.10471975803375244, 0.10526940706630304, 0.10821041464805604, 0.10821041464805604, 0.10872673360442367, 0.11120259114575626, 0.10550687606844937, 0.09773843735456468]",center/1479424232283525340.jpg,"[0.0, 2.16774246222986, 4.395210979650245, 6.5629538273238435, 8.566795935383738, 10.92397564156392, 12.751182753841132, 15.265550125741031, 17.09275735208021, 19.26050131268002]"
329,"[123, 123, 123, 123, 123, 123, 123, 123, 123, 123]","[0.09715539075534782, 0.10471975803375244, 0.10471975803375244, 0.10646508634090424, 0.10961657399029788, 0.10821041464805604, 0.11170107126235962, 0.10995574295520782, 0.09987441531436138, 0.09907708440636988]",center/1479424232333517203.jpg,"[0.0, 2.514366483516245, 4.341573406153778, 6.509316338099979, 8.736784969636275, 10.904528288978339, 12.731735426751769, 15.246102871619359, 17.073310124213073, 19.300778984286616]"
330,"[123, 123, 123, 123, 123, 123, 123, 123, 123, 123]","[0.10237402575665984, 0.10471975803375244, 0.10526940706630304, 0.10821041464805604, 0.10821041464805604, 0.10872673360442367, 0.11120259114575626, 0.10550687606844937, 0.09773843735456468, 0.0972816713005432]",center/1479424232383568222.jpg,"[0.0, 2.227468517420385, 4.395211365093984, 6.399053473153879, 8.75623317933406, 10.583440291611272, 13.09780766351117, 14.925014889850347, 17.09275885045016, 19.320227733009435]"
331,"[123, 123, 123, 123, 123, 123, 123, 123, 123, 123]","[0.10471975803375244, 0.10471975803375244, 0.10646508634090424, 0.10961657399029788, 0.10821041464805604, 0.11170107126235962, 0.10995574295520782, 0.09987441531436138, 0.09907708440636988, 0.09599310904741287]",center/1479424232433537821.jpg,"[0.0, 1.8272069226375327, 3.9949498545837345, 6.222418486120031, 8.390161805462094, 10.217368943235524, 12.731736388103114, 14.558943640696828, 16.78641250077037, 18.95415676141589]"
